1766278335,astrobotany,Y
1766278335,portal,Y
1766278335,hngopher,Y
1766278335,www-homepage,Y
1766278335,ascii-gallery,Y
1766278335,git,Y
1766278335,emporium,Y
1766278335,spring83,Y
1766278335,shiftjis-art,Y
1766278335,goodvibes,Y
1766278335,license,Y
1766278335,gopher-homepage,Y
1766278335,cocktails,Y
1766278335,flask-gopher,Y
1766278335,gopher-z,Y
1766278335,nex-homepage,Y
1766278335,finger,Y
1766278335,spartan-homepage,Y
1766278335,gemini-homepage,Y
1766278335,gemini-chat,Y
1766278335,cso,Y
1766278335,telnet,Y
1766285536,astrobotany,Y
1766285536,portal,Y
1766285536,hngopher,Y
1766285536,www-homepage,Y
1766285536,ascii-gallery,Y
1766285536,git,Y
1766285536,emporium,Y
1766285536,spring83,Y
1766285536,shiftjis-art,Y
1766285536,goodvibes,Y
1766285536,license,Y
1766285536,gopher-homepage,Y
1766285536,cocktails,Y
1766285536,flask-gopher,Y
1766285536,gopher-z,Y
1766285536,nex-homepage,Y
1766285536,finger,Y
1766285536,spartan-homepage,Y
1766285536,gemini-homepage,Y
1766285536,gemini-chat,Y
1766285536,cso,Y
1766285536,telnet,Y
1766289307,astrobotany,Y
1766289307,portal,Y
1766289307,hngopher,Y
1766289307,www-homepage,Y
1766289307,ascii-gallery,Y
1766289307,git,Y
1766289307,emporium,Y
1766289307,spring83,Y
1766289307,shiftjis-art,Y
1766289307,goodvibes,Y
1766289307,license,Y
1766289307,gopher-homepage,Y
1766289307,cocktails,Y
1766289307,flask-gopher,Y
1766289307,gopher-z,Y
1766289307,nex-homepage,Y
1766289307,finger,Y
1766289307,spartan-homepage,Y
1766289307,gemini-homepage,Y
1766289307,gemini-chat,Y
1766289307,cso,Y
1766289307,telnet,Y
1766291261,astrobotany,Y
1766291261,portal,Y
1766291261,hngopher,Y
1766291261,www-homepage,Y
1766291261,ascii-gallery,Y
1766291261,git,Y
1766291261,emporium,Y
1766291261,spring83,Y
1766291261,shiftjis-art,Y
1766291261,goodvibes,Y
1766291261,license,Y
1766291261,gopher-homepage,Y
1766291261,cocktails,Y
1766291261,flask-gopher,Y
1766291261,gopher-z,Y
1766291261,nex-homepage,Y
1766291261,finger,Y
1766291261,spartan-homepage,Y
1766291261,gemini-homepage,Y
1766291261,gemini-chat,Y
1766291261,cso,Y
1766291261,telnet,Y
